opisto_id,opisto_brand_name,opisto_model_name,body_type,start,end,ovoko_ model_id
18208,OPEL,FRONTERA A PHASE 1,Tout-Terrain,5/1/1992,6/30/1996,151
18209,OPEL,FRONTERA A PHASE 2,Tout-Terrain,7/1/1996,10/31/1998,151
18210,OPEL,FRONTERA B,Tout-Terrain,10/1/1998,2/28/2005,152
18212,OPEL,GT CABRIOLET,Cabriolet,3/1/2007,12/31/2009,197
18213,OPEL,INSIGNIA 1 PHASE 1,Berline,1/1/2009,2/28/2014,178
18215,OPEL,INSIGNIA 1 PHASE 1 BREAK,Break,1/1/2009,10/31/2013,178
18214,OPEL,INSIGNIA 1 PHASE 2,Berline,3/1/2014,,178
18216,OPEL,INSIGNIA 1 PHASE 2 BREAK,Break,10/1/2013,,178
18219,OPEL,KADETT D,Berline,7/1/1979,6/30/1984,145
18220,OPEL,KADETT D BREAK,Break,7/1/1981,6/30/1984,145
18221,OPEL,KADETT E,Berline,7/1/1984,6/30/1993,146
18222,OPEL,KADETT E BREAK,Break,7/1/1984,6/30/1993,146
18223,OPEL,KADETT E CABRIOLET,Cabriolet,7/1/1987,6/30/1991,146
18225,OPEL,MANTA COUPE,Coupé,8/1/1975,6/30/1988,176
18227,OPEL,MERIVA A PHASE 1,Monospace,4/1/2003,12/31/2005,170
18226,OPEL,MERIVA A PHASE 2,Monospace,1/1/2006,9/30/2010,170
18228,OPEL,MERIVA B PHASE 1,Monospace,9/1/2010,3/31/2014,171
18229,OPEL,MERIVA B PHASE 2,Monospace,3/1/2014,,171
19176,OPEL,MOKKA 1 PHASE 1,SUV,10/1/2012,9/30/2016,201
18232,OPEL,MONTEREY A,Tout-Terrain,9/1/1992,6/30/1995,188
18233,OPEL,MONTEREY B,Tout-Terrain,7/1/1996,,188
18234,OPEL,MONZA COUPE,Coupé,9/1/1977,6/30/1987,186
19505,OPEL,MOVANO A,Minibus,11/1/2003,4/30/2010,179
18236,OPEL,MOVANO A PHASE 1,Chassis,1/1/1999,11/30/2003,179
18235,OPEL,MOVANO A PHASE 2,Chassis,11/1/2003,4/30/2010,179
18237,OPEL,MOVANO B,Chassis,4/1/2010,,180
19614,OPEL,MOVANO B,Fourgon,4/1/2010,,180
19923,OPEL,MOVANO B,Minibus,4/1/2010,,180
18238,OPEL,OMEGA A,Berline,10/1/1986,6/30/1994,129
18239,OPEL,OMEGA A BREAK,Break,10/1/1986,6/30/1994,129
18241,OPEL,OMEGA B PHASE 1,Berline,5/1/1994,12/31/1999,131
18240,OPEL,OMEGA B PHASE 1 BREAK,Break,5/1/1994,12/31/1999,131
18243,OPEL,OMEGA B PHASE 2,Berline,1/1/2000,8/31/2003,132
18242,OPEL,OMEGA B PHASE 2 BREAK,Break,1/1/2000,8/31/2003,132
18245,OPEL,REKORD,Berline,1/1/1977,12/31/1986,160
18244,OPEL,REKORD BREAK,Break,1/1/1977,12/31/1986,160
18246,OPEL,SENATOR A,Berline,9/1/1977,6/30/1987,184
18247,OPEL,SENATOR B,Berline,7/1/1987,6/30/1993,185
18249,OPEL,SIGNUM PHASE 1,Berline,6/1/2003,9/30/2005,189
18248,OPEL,SIGNUM PHASE 2,Berline,9/1/2005,12/31/2008,189
18250,OPEL,SINTRA,Monospace,3/1/1997,12/31/1999,174
18251,OPEL,SPEEDSTER CABRIOLET,Cabriolet,10/1/2000,12/31/2006,190
18252,OPEL,TIGRA 1 COUPE,Coupé,9/1/1994,9/30/2000,168
18253,OPEL,TIGRA 2 TWINTOP CABRIOLET,Cabriolet,9/1/2004,,169
18254,OPEL,VECTRA A PHASE 1,Berline,9/1/1988,6/30/1992,125
18255,OPEL,VECTRA A PHASE 2,Berline,7/1/1992,6/30/1995,125
18258,OPEL,VECTRA B PHASE 1,Berline,11/1/1995,2/28/1999,126
18256,OPEL,VECTRA B PHASE 1 BREAK,Break,1/1/1997,2/28/1999,126
18259,OPEL,VECTRA B PHASE 2,Berline,2/1/1999,6/30/2002,126
18257,OPEL,VECTRA B PHASE 2 BREAK,Break,2/1/1999,6/30/2002,126
18262,OPEL,VECTRA C PHASE 1,Berline,6/1/2002,10/31/2005,127
18261,OPEL,VECTRA C PHASE 1 BREAK,Break,10/1/2003,10/31/2005,127
18263,OPEL,VECTRA C PHASE 2,Berline,10/1/2005,8/31/2008,128
18260,OPEL,VECTRA C PHASE 2 BREAK,Break,10/1/2005,8/31/2008,128
18265,OPEL,VIVARO 1 PHASE 1,Chassis,10/1/2002,8/31/2006,162
18264,OPEL,VIVARO 1 PHASE 2,Chassis,8/1/2006,12/31/2014,162
19473,OPEL,VIVARO 1 PHASE 2,Minibus,1/1/2007,5/31/2014,162
18266,OPEL,VIVARO 2,Chassis,6/1/2014,,163
19964,OPEL,ZAFIRA A PHASE 1,Monospace,3/1/1999,7/31/2003,138
19967,OPEL,ZAFIRA A PHASE 2,Monospace,7/1/2003,10/31/2005,138
18269,OPEL,ZAFIRA B PHASE 1,Monospace,7/1/2005,12/31/2007,139
18268,OPEL,ZAFIRA B PHASE 2,Monospace,1/1/2008,12/31/2014,139
18270,OPEL,ZAFIRA TOURER C PHASE 1,Monospace,11/1/2011,10/31/2016,140
18271,OPEL,ZAFIRA TOURER C PHASE 2,Monospace,10/1/2016,,140
18454,RENAULT,AVANTIME,Monospace,9/1/2001,4/30/2003,239
18459,RENAULT,CAPTUR 1 PHASE 1,SUV,2/1/2013,3/31/2017,244
18460,RENAULT,CAPTUR 1 PHASE 2,SUV,4/1/2017,12/31/2019,244
18481,RENAULT,ESPACE 1 PHASE 1,Monospace,7/1/1984,1/31/1988,220
18482,RENAULT,ESPACE 1 PHASE 2,Monospace,1/1/1988,4/30/1991,220
18483,RENAULT,ESPACE 2 PHASE 1,Monospace,4/1/1991,2/28/1995,221
18484,RENAULT,ESPACE 2 PHASE 2,Monospace,3/1/1995,12/31/1996,221
18485,RENAULT,ESPACE 3,Monospace,12/1/1996,9/30/2002,222
18491,RENAULT,EXPRESS PHASE 1,Fourgon,11/1/1985,9/30/1994,234
18492,RENAULT,EXPRESS PHASE 2,Fourgon,9/1/1994,8/31/1999,234
20113,RENAULT,EXPRESS VAN,Fourgon,11/1/2020,,234
18496,RENAULT,GRAND ESPACE 3,Monospace,12/1/1996,9/30/2002,222
18497,RENAULT,GRAND ESPACE 4 PHASE 1,Monospace,9/1/2002,3/31/2006,223
18498,RENAULT,GRAND ESPACE 4 PHASE 2,Monospace,3/1/2006,7/31/2012,223
20327,RENAULT,GRAND ESPACE 4 PHASE 2,Monospace,3/1/2006,10/31/2010,223
20328,RENAULT,GRAND ESPACE 4 PHASE 4,Monospace,6/1/2012,6/30/2015,223
18500,RENAULT,GRAND MODUS PHASE 2,Monospace,1/1/2008,12/31/2012,233
18502,RENAULT,GRAND SCENIC 2 PHASE 2,Monospace,9/1/2006,4/30/2009,210
18503,RENAULT,GRAND SCENIC 3 PHASE 1,Monospace,4/1/2009,11/30/2011,211
18504,RENAULT,GRAND SCENIC 3 PHASE 2,Monospace,12/1/2011,3/31/2013,211
18505,RENAULT,GRAND SCENIC 3 PHASE 3,Monospace,4/1/2013,,211
18513,RENAULT,KOLEOS 1 PHASE 1,SUV,6/1/2008,12/31/2011,235
18514,RENAULT,KOLEOS 1 PHASE 2,SUV,1/1/2012,5/31/2013,235
18515,RENAULT,KOLEOS 1 PHASE 3,SUV,6/1/2013,9/30/2016,235
18534,RENAULT,MASCOTT,Chassis,6/1/1999,10/31/2010,238
19478,RENAULT,MASCOTT PHASE 2,Chassis,11/1/2003,10/31/2006,238
18535,RENAULT,MASTER 1 PHASE 1,Fourgon,4/1/1980,4/30/1989,213
18536,RENAULT,MASTER 1 PHASE 2,Minibus,5/1/1989,9/30/1997,213
18538,RENAULT,MASTER 2 PHASE 1,Chassis,9/1/1997,11/30/2003,214
18537,RENAULT,MASTER 2 PHASE 2,Fourgon,11/1/2003,10/31/2006,215
20066,RENAULT,MASTER 2 PHASE 2,Chassis,11/1/2003,10/31/2006,215
18539,RENAULT,MASTER 2 PHASE 3,Chassis,6/1/2006,4/30/2010,215
20442,RENAULT,MASTER 2 PHASE 3,Minibus,6/1/2006,4/30/2010,215
20364,RENAULT,MASTER 3 BENNE PHASE 2,Chassis,6/1/2014,9/30/2019,216
18540,RENAULT,MASTER 3 PHASE 1,Minibus,4/1/2010,6/30/2014,216
20439,RENAULT,MASTER 3 PHASE 1,Chassis,4/1/2010,6/30/2014,216
18541,RENAULT,MASTER 3 PHASE 2,Minibus,6/1/2014,,216
19586,RENAULT,MASTER 3 PHASE 2,Fourgon,6/1/2014,9/30/2019,216
19608,RENAULT,MASTER 3 PHASE 2,Chassis,6/1/2014,9/30/2019,216
20118,RENAULT,MASTER 3 PHASE 2,Minibus,6/1/2014,9/30/2019,216
19530,RENAULT,MASTER 3 PHASE 3,Minibus,9/1/2019,,216
19564,RENAULT,MASTER 3 PHASE 3,Fourgon,9/1/2019,,216
19606,RENAULT,MASTER 3 PHASE 3,Chassis,9/1/2019,,216
18550,RENAULT,MEGANE 2 PHASE 1,Berline,9/1/2002,12/31/2005,205
18554,RENAULT,MEGANE 2 PHASE 1 BREAK,Break,9/1/2003,12/31/2005,205
18552,RENAULT,MEGANE 2 PHASE 1 CABRIOLET,Cabriolet,9/1/2003,12/31/2005,205
18551,RENAULT,MEGANE 2 PHASE 2,Berline,1/1/2006,6/30/2009,206
18555,RENAULT,MEGANE 2 PHASE 2 BREAK,Break,1/1/2006,9/30/2009,206
18553,RENAULT,MEGANE 2 PHASE 2 CABRIOLET,Cabriolet,1/1/2006,8/31/2009,206
18558,RENAULT,MEGANE 3 PHASE 1,Berline,11/1/2008,1/31/2012,207
18560,RENAULT,MEGANE 3 PHASE 1 BREAK,Break,6/1/2009,1/31/2012,207
19527,RENAULT,MEGANE 3 PHASE 1 CABRIOLET,Cabriolet,1/1/2012,6/30/2014,207
18556,RENAULT,MEGANE 3 PHASE 1 COUPE,Coupé,11/1/2008,6/30/2014,207
18557,RENAULT,MEGANE 3 PHASE 2,Berline,1/1/2012,6/30/2014,207
18561,RENAULT,MEGANE 3 PHASE 2 BREAK,Break,1/1/2012,6/30/2014,207
19528,RENAULT,MEGANE 3 PHASE 2 CABRIOLET,Cabriolet,6/1/2014,12/31/2015,207
18562,RENAULT,MEGANE 3 PHASE 2 COUPE,Coupé,1/1/2012,12/31/2015,207
18559,RENAULT,MEGANE 3 PHASE 3,Berline,6/1/2014,3/31/2017,207
18563,RENAULT,MEGANE 3 PHASE 3 BREAK,Break,6/1/2014,3/31/2017,207
18564,RENAULT,MEGANE 3 PHASE 3 COUPE,Coupé,6/1/2014,3/31/2017,207
18567,RENAULT,MODUS PHASE 1,Monospace,9/1/2004,12/31/2007,231
18568,RENAULT,MODUS PHASE 2,Monospace,1/1/2008,12/31/2012,232
18569,RENAULT,R11,Berline,4/1/1983,6/30/1989,241
18579,RENAULT,R19 PHASE 1,Berline,7/1/1988,4/30/1992,225
18580,RENAULT,R19 PHASE 1 CABRIOLET,Cabriolet,7/1/1991,4/30/1992,225
18577,RENAULT,R19 PHASE 2,Berline,4/1/1992,3/31/1996,225
18578,RENAULT,R19 PHASE 2 CABRIOLET,Cabriolet,4/1/1992,4/30/1997,225
18589,RENAULT,R4,Berline,1/1/1978,12/31/1992,236
18590,RENAULT,R4 FOURGONNETTE,Fourgon,1/1/1966,12/31/1992,236
18591,RENAULT,R5 PHASE 2,Berline,7/1/1979,6/30/1986,230
18593,RENAULT,R9,Berline,7/1/1981,6/30/1989,242
18595,RENAULT,SAFRANE PHASE 1,Berline,4/1/1992,9/30/1996,237
18596,RENAULT,SAFRANE PHASE 2,Berline,9/1/1996,8/31/2000,237
18597,RENAULT,SCENIC 1 PHASE 1,Monospace,9/1/1996,8/31/1999,208
18598,RENAULT,SCENIC 1 PHASE 2,Monospace,8/1/1999,6/30/2003,208
18599,RENAULT,SCENIC 2 PHASE 1,Monospace,6/1/2003,9/30/2006,209
18600,RENAULT,SCENIC 2 PHASE 2,Monospace,9/1/2006,4/30/2009,210
18601,RENAULT,SCENIC 3 PHASE 1,Monospace,4/1/2009,11/30/2011,211
18602,RENAULT,SCENIC 3 PHASE 2,Monospace,12/1/2011,3/31/2013,211
18603,RENAULT,SCENIC 3 PHASE 3,Monospace,4/1/2013,,211
18611,RENAULT,TRAFIC 1 PHASE 1,Chassis,6/1/1981,5/31/1989,217
18613,RENAULT,TRAFIC 1 PHASE 2,Fourgon,5/1/1989,9/30/1994,217
18612,RENAULT,TRAFIC 1 PHASE 3,Fourgon,9/1/1994,9/30/2001,217
18615,RENAULT,TRAFIC 2 PHASE 1,Fourgon,10/1/2001,8/31/2006,218
18614,RENAULT,TRAFIC 2 PHASE 2,Fourgon,8/1/2006,6/30/2014,218
20443,RENAULT,TRAFIC 2 PHASE 2,Minibus,8/1/2006,6/30/2014,218
20136,RENAULT,TRAFIC 3 COURT PHASE 1,Fourgon,6/1/2014,6/30/2019,219
20444,RENAULT,TRAFIC 3 COURT PHASE 1,Minibus,6/1/2014,6/30/2019,219
20137,RENAULT,TRAFIC 3 COURT PHASE 2,Chassis,7/1/2019,,219
20231,RENAULT,TRAFIC 3 COURT PHASE 2,Minibus,7/1/2019,,219
20276,RENAULT,TRAFIC 3 COURT PHASE 2,Fourgon,7/1/2019,,219
20158,RENAULT,TRAFIC 3 LONG PHASE 1,Fourgon,6/1/2014,6/30/2019,219
20284,RENAULT,TRAFIC 3 LONG PHASE 1,Minibus,6/1/2014,6/30/2019,219
20166,RENAULT,TRAFIC 3 LONG PHASE 2,Minibus,7/1/2019,,219
20232,RENAULT,TRAFIC 3 LONG PHASE 2,Fourgon,7/1/2019,,219
20135,RENAULT,TRAFIC 3 MOYEN PHASE 2,Minibus,7/1/2019,,219
20280,RENAULT,TRAFIC 3 MOYEN PHASE 2,Fourgon,7/1/2019,,219
18619,RENAULT,TWINGO 1 PHASE 1,Berline,4/1/1993,8/31/1998,226
18618,RENAULT,TWINGO 1 PHASE 2,Berline,8/1/1998,8/31/2000,227
18617,RENAULT,TWINGO 1 PHASE 3,Berline,8/1/2000,6/30/2007,227
18620,RENAULT,TWINGO 2 PHASE 1,Berline,3/1/2007,11/30/2011,228
18621,RENAULT,TWINGO 2 PHASE 2,Berline,12/1/2011,12/31/2014,228
20155,RENAULT,TWINGO 3 PHASE 1,Berline,6/1/2014,5/31/2019,229
20165,RENAULT,TWINGO 3 PHASE 2,Berline,6/1/2019,,229
18624,RENAULT,VEL SATIS PHASE 1,Berline,1/1/2002,4/30/2005,243
18623,RENAULT,VEL SATIS PHASE 2,Berline,4/1/2005,12/31/2009,243
18625,RENAULT,WIND CABRIOLET,Cabriolet,6/1/2010,12/31/2013,245
19116,VAUXHALL,ADAM,Berline,10/1/2012,,202
19117,VAUXHALL,AGILA A,Monospace,1/1/2000,12/31/2007,172
19118,VAUXHALL,AGILA B,Monospace,3/1/2008,12/31/2014,173
19121,VAUXHALL,ANTARA PHASE 1,SUV,1/1/2007,11/30/2010,191
19120,VAUXHALL,ANTARA PHASE 2,SUV,11/1/2010,9/30/2014,191
19834,VAUXHALL,ASTRA G,Berline,4/1/1998,4/30/2004,122
19835,VAUXHALL,ASTRA G,Berline,8/1/1998,7/31/2007,122
19833,VAUXHALL,ASTRA G BREAK,Break,4/1/1998,9/30/2004,122
19128,VAUXHALL,ASTRA G CABRIOLET,Cabriolet,2/1/2001,10/31/2005,122
19129,VAUXHALL,ASTRA G COUPE,Coupé,5/1/2000,2/28/2005,122
19130,VAUXHALL,ASTRA G DELVAN,Fourgon,4/1/1998,4/30/2005,122
19135,VAUXHALL,ASTRA H DELVAN PHASE 2,Fourgon,1/1/2007,12/31/2011,123
19136,VAUXHALL,ASTRA H GTC PHASE 1,Berline,2/1/2005,12/31/2006,123
19137,VAUXHALL,ASTRA H GTC PHASE 2,Berline,1/1/2007,6/30/2011,123
19131,VAUXHALL,ASTRA H PHASE 1,Berline,4/1/2004,12/31/2006,123
19132,VAUXHALL,ASTRA H PHASE 1 BREAK,Break,9/1/2004,12/31/2006,123
19133,VAUXHALL,ASTRA H PHASE 2,Berline,1/1/2007,6/30/2011,123
19836,VAUXHALL,ASTRA H PHASE 2,Berline,1/1/2007,12/31/2010,123
19134,VAUXHALL,ASTRA H PHASE 2 BREAK,Break,1/1/2007,4/30/2011,123
19138,VAUXHALL,ASTRA H TWINTOP CABRIOLET,Cabriolet,3/1/2006,12/31/2011,123
19143,VAUXHALL,ASTRA J GTC,Berline,7/1/2011,,124
19139,VAUXHALL,ASTRA J PHASE 1,Berline,1/1/2010,6/30/2012,124
19140,VAUXHALL,ASTRA J PHASE 2,Berline,7/1/2012,6/30/2016,124
19843,VAUXHALL,ASTRA J SPORTS TOURER PHASE 1 BREAK,Break,10/1/2010,6/30/2012,124
19842,VAUXHALL,ASTRA J SPORTS TOURER PHASE 2 BREAK,Break,7/1/2012,12/31/2016,124
19146,VAUXHALL,CALIBRA COUPE,Coupé,1/1/1990,6/30/1997,167
19147,VAUXHALL,CAMPO,Pickup,7/1/1992,12/31/2001,177
19152,VAUXHALL,COMBO B,Combi,8/1/1993,12/31/2001,148
19154,VAUXHALL,COMBO C PHASE 2,Combi,7/1/2004,12/31/2012,149
19844,VAUXHALL,COMBO D PHASE 2,Fourgon,7/1/2004,12/31/2012,149
19156,VAUXHALL,CORSA B PHASE 1,Berline,3/1/1993,4/30/1997,134
19157,VAUXHALL,CORSA B PHASE 2,Berline,4/1/1997,10/31/2000,134
19158,VAUXHALL,CORSA C PHASE 1,Berline,10/1/2000,10/31/2003,135
19837,VAUXHALL,CORSA C PHASE 1,Berline,10/1/2000,8/31/2003,135
19159,VAUXHALL,CORSA C PHASE 2,Berline,8/1/2003,12/31/2006,135
19865,VAUXHALL,CORSA D PHASE 1,Berline,9/1/2006,12/31/2010,136
19160,VAUXHALL,CORSA D PHASE 1,Berline,10/1/2006,12/31/2010,136
19161,VAUXHALL,CORSA D PHASE 2,Berline,1/1/2011,12/31/2014,136
19866,VAUXHALL,CORSA D PHASE 2,Berline,1/1/2011,3/31/2015,136
19901,VAUXHALL,CORSA D PHASE 2,Fourgon,1/1/2011,3/31/2015,136
19162,VAUXHALL,CORSA E,Berline,11/1/2014,,137
19165,VAUXHALL,FRONTERA A PHASE 1,Tout-Terrain,4/1/1992,6/30/1996,151
19850,VAUXHALL,FRONTERA A PHASE 1,Tout-Terrain,5/1/1992,6/30/1996,151
19164,VAUXHALL,FRONTERA A PHASE 2,Tout-Terrain,7/1/1996,10/31/1998,151
19166,VAUXHALL,FRONTERA B,Tout-Terrain,10/1/1998,2/28/2005,152
19893,VAUXHALL,GT CABRIOLET,Cabriolet,3/1/2007,12/31/2009,197
19167,VAUXHALL,INSIGNIA 1 PHASE 1,Berline,1/1/2009,6/30/2013,178
19884,VAUXHALL,INSIGNIA 1 PHASE 1,Berline,1/1/2009,2/28/2014,178
19168,VAUXHALL,INSIGNIA 1 PHASE 1 BREAK,Break,1/1/2009,6/30/2013,178
19886,VAUXHALL,INSIGNIA 1 PHASE 1 BREAK,Break,1/1/2009,10/31/2013,178
19170,VAUXHALL,INSIGNIA 1 PHASE 2,Berline,7/1/2013,12/31/2017,178
19885,VAUXHALL,INSIGNIA 1 PHASE 2,Berline,3/1/2014,,178
19169,VAUXHALL,INSIGNIA 1 PHASE 2 BREAK,Break,7/1/2013,12/31/2017,178
19887,VAUXHALL,INSIGNIA 1 PHASE 2 BREAK,Break,10/1/2013,,178
19858,VAUXHALL,KADETT D,Berline,7/1/1979,6/30/1984,145
19895,VAUXHALL,KADETT D,Fourgon,7/1/1981,6/30/1984,145
19859,VAUXHALL,KADETT D BREAK,Break,7/1/1981,6/30/1984,145
19857,VAUXHALL,KADETT E,Berline,7/1/1984,10/31/1991,146
19875,VAUXHALL,KADETT E,Fourgon,7/1/1985,6/30/1993,146
19861,VAUXHALL,KADETT E,Berline,12/1/1985,6/30/1991,146
19860,VAUXHALL,KADETT E BREAK,Break,7/1/1984,6/30/1991,146
19876,VAUXHALL,KADETT E BREAK,Break,7/1/1985,6/30/1993,146
19897,VAUXHALL,KADETT E CABRIOLET,Cabriolet,7/1/1987,6/30/1991,146
19892,VAUXHALL,MANTA COUPE,Coupé,8/1/1975,6/30/1988,176
19172,VAUXHALL,MERIVA A PHASE 1,Monospace,4/1/2003,12/31/2005,170
19173,VAUXHALL,MERIVA A PHASE 2,Monospace,1/1/2006,9/30/2010,170
19174,VAUXHALL,MERIVA B PHASE 1,Monospace,9/1/2010,3/31/2014,171
19175,VAUXHALL,MERIVA B PHASE 2,Monospace,3/1/2014,,171
19840,VAUXHALL,MOKKA 1 PHASE 1,SUV,10/1/2012,9/30/2016,201
19178,VAUXHALL,MONTEREY A,Tout-Terrain,9/1/1992,6/30/1995,188
19898,VAUXHALL,MONTEREY B,Tout-Terrain,7/1/1996,,188
19872,VAUXHALL,MONZA COUPE,Coupé,9/1/1977,6/30/1987,186
19883,VAUXHALL,MOVANO A,Minibus,11/1/2003,4/30/2010,179
19179,VAUXHALL,MOVANO A PHASE 1,Fourgon,1/1/1999,11/30/2003,179
19851,VAUXHALL,MOVANO A PHASE 1,Chassis,1/1/1999,11/30/2003,179
19882,VAUXHALL,MOVANO A PHASE 1,Minibus,1/1/1999,11/30/2003,179
19180,VAUXHALL,MOVANO A PHASE 2,Chassis,11/1/2003,4/30/2010,179
19848,VAUXHALL,MOVANO A PHASE 2,Fourgon,11/1/2003,4/30/2010,179
19889,VAUXHALL,MOVANO A PHASE 2,Minibus,11/1/2003,4/30/2010,179
19181,VAUXHALL,MOVANO B,Fourgon,4/1/2010,,180
19853,VAUXHALL,MOVANO B,Chassis,4/1/2010,,180
19894,VAUXHALL,MOVANO B,Minibus,4/1/2010,,180
19899,VAUXHALL,OMEGA A,Berline,10/1/1986,6/30/1994,129
19900,VAUXHALL,OMEGA A BREAK,Break,10/1/1986,6/30/1994,129
19183,VAUXHALL,OMEGA B PHASE 1,Berline,5/1/1994,12/31/1999,131
19182,VAUXHALL,OMEGA B PHASE 1 BREAK,Break,5/1/1994,12/31/1999,131
19184,VAUXHALL,OMEGA B PHASE 2,Berline,1/1/2000,8/31/2003,132
19185,VAUXHALL,OMEGA B PHASE 2 BREAK,Break,1/1/2000,8/31/2003,132
19871,VAUXHALL,REKORD,Berline,1/1/1977,12/31/1986,160
19862,VAUXHALL,REKORD BREAK,Break,1/1/1977,12/31/1986,160
19854,VAUXHALL,SENATOR A,Berline,9/1/1977,6/30/1987,184
19855,VAUXHALL,SENATOR B,Berline,7/1/1987,6/30/1993,185
19187,VAUXHALL,SIGNUM PHASE 1,Berline,6/1/2003,9/30/2005,189
19186,VAUXHALL,SIGNUM PHASE 2,Berline,9/1/2005,12/31/2008,189
19188,VAUXHALL,SINTRA,Monospace,3/1/1997,12/31/1999,174
19189,VAUXHALL,SPEEDSTER CABRIOLET,Cabriolet,10/1/2000,12/31/2006,190
19190,VAUXHALL,TIGRA 1 COUPE,Coupé,9/1/1994,9/30/2000,168
19191,VAUXHALL,TIGRA 2 TWINTOP CABRIOLET,Cabriolet,9/1/2004,,169
19890,VAUXHALL,VECTRA A PHASE 1,Berline,9/1/1988,6/30/1992,125
19891,VAUXHALL,VECTRA A PHASE 2,Berline,7/1/1992,6/30/1995,125
19192,VAUXHALL,VECTRA B PHASE 1,Berline,11/1/1995,2/28/1999,126
19193,VAUXHALL,VECTRA B PHASE 1 BREAK,Break,1/1/1997,2/28/1999,126
19194,VAUXHALL,VECTRA B PHASE 2,Berline,2/1/1999,6/30/2002,126
19195,VAUXHALL,VECTRA B PHASE 2 BREAK,Break,2/1/1999,5/31/2002,126
19856,VAUXHALL,VECTRA B PHASE 2 BREAK,Break,2/1/1999,6/30/2002,126
19196,VAUXHALL,VECTRA C PHASE 1,Berline,6/1/2002,10/31/2005,127
19838,VAUXHALL,VECTRA C PHASE 1,Berline,9/1/2002,10/31/2005,127
19197,VAUXHALL,VECTRA C PHASE 1 BREAK,Break,10/1/2003,10/31/2005,127
19198,VAUXHALL,VECTRA C PHASE 2,Berline,10/1/2005,12/31/2008,128
19868,VAUXHALL,VECTRA C PHASE 2,Berline,10/1/2005,8/31/2008,128
19869,VAUXHALL,VECTRA C PHASE 2,Berline,10/1/2005,6/30/2007,128
19867,VAUXHALL,VECTRA C PHASE 2 BREAK,Break,10/1/2005,8/31/2008,128
19199,VAUXHALL,VECTRA C PHASE 2 BREAK,Break,11/1/2005,12/31/2008,128
19202,VAUXHALL,VIVARO 1 PHASE 1,Minibus,10/1/2002,12/31/2006,162
19852,VAUXHALL,VIVARO 1 PHASE 1,Fourgon,10/1/2002,12/31/2006,162
19878,VAUXHALL,VIVARO 1 PHASE 1,Chassis,10/1/2002,8/31/2006,162
19880,VAUXHALL,VIVARO 1 PHASE 1,Fourgon,10/1/2002,8/31/2006,162
19888,VAUXHALL,VIVARO 1 PHASE 1,Minibus,10/1/2002,8/31/2006,162
19201,VAUXHALL,VIVARO 1 PHASE 2,Minibus,8/1/2006,5/31/2014,162
19877,VAUXHALL,VIVARO 1 PHASE 2,Chassis,8/1/2006,12/31/2014,162
19879,VAUXHALL,VIVARO 1 PHASE 2,Fourgon,8/1/2006,12/31/2014,162
19881,VAUXHALL,VIVARO 1 PHASE 2,Minibus,8/1/2006,12/31/2014,162
19839,VAUXHALL,VIVARO 1 PHASE 2,Minibus,1/1/2007,5/31/2014,162
19841,VAUXHALL,VIVARO 1 PHASE 2,Fourgon,1/1/2007,5/31/2014,162
19203,VAUXHALL,VIVARO 2,Fourgon,6/1/2014,,163
19845,VAUXHALL,VIVARO 2,Minibus,6/1/2014,,163
19870,VAUXHALL,VIVARO 2,Chassis,6/1/2014,,163
19966,VAUXHALL,ZAFIRA A PHASE 1,Monospace,3/1/1999,7/31/2003,138
19965,VAUXHALL,ZAFIRA A PHASE 1,Monospace,5/1/1999,7/31/2003,138
19968,VAUXHALL,ZAFIRA A PHASE 2,Monospace,7/1/2003,10/31/2005,138
19969,VAUXHALL,ZAFIRA A PHASE 2,Monospace,7/1/2003,7/31/2005,138
19864,VAUXHALL,ZAFIRA B PHASE 1,Monospace,7/1/2005,12/31/2007,139
19206,VAUXHALL,ZAFIRA B PHASE 1,Monospace,9/1/2005,12/31/2007,139
19205,VAUXHALL,ZAFIRA B PHASE 2,Monospace,1/1/2008,6/30/2014,139
19863,VAUXHALL,ZAFIRA B PHASE 2,Monospace,1/1/2008,12/31/2014,139
19896,VAUXHALL,ZAFIRA TOURER C PHASE 1,Monospace,11/1/2011,10/31/2016,140
19904,VAUXHALL,ZAFIRA TOURER C PHASE 2,Monospace,10/1/2016,,140
19209,VOLKSWAGEN,AMAROK PHASE 1,Pickup,9/1/2010,9/30/2016,111
19210,VOLKSWAGEN,AMAROK PHASE 2,Pickup,10/1/2016,,111
19225,VOLKSWAGEN,CORRADO COUPE,Coupé,2/1/1989,12/31/1995,106
19226,VOLKSWAGEN,CRAFTER 1 PHASE 1,Chassis,6/1/2006,5/31/2011,105
19227,VOLKSWAGEN,CRAFTER 1 PHASE 2,Fourgon,6/1/2011,9/30/2016,105
19830,VOLKSWAGEN,CRAFTER 1 PHASE 2,Chassis,6/1/2011,9/30/2016,105
19831,VOLKSWAGEN,CRAFTER 1 PHASE 2,Minibus,6/1/2011,9/30/2016,105
19229,VOLKSWAGEN,EOS CABRIO PHASE 1,Cabriolet,4/1/2006,1/31/2011,117
19230,VOLKSWAGEN,EOS CABRIO PHASE 2,Cabriolet,1/1/2011,,116
19231,VOLKSWAGEN,FOX,Berline,6/1/2005,9/30/2011,114
19287,VOLKSWAGEN,PHAETON PHASE 1,Berline,10/1/2002,7/31/2010,112
19288,VOLKSWAGEN,PHAETON PHASE 2,Berline,7/1/2010,,112
